,blueTops,btmp,btwr,btt,blueJngs,bjmp,bjwr,bjt,blueMids,bmmp,bmwr,bmt,blueBots,bbmp,bbwr,bbt,blueSups,bsmp,bswr,bst,redTops,rtmp,rtwr,rtt,redJngs,rjmp,rjwr,rjt,redMids,rmmp,rmwr,rmt,redBots,rbmp,rbwr,rbt,redSups,rsmp,rswr,rst,winner
1640,Camille,10272,62,105,Elise,61714,52,1673,Sylas,94726,61,111,Jhin,16394,48,159,Bard,295269,51,1285,Darius,529488,58,204,Khazix,966,53,76,Velkoz,528349,58,168,Sivir,18071,51,115,Maokai,6371,57,249,1
1641,Garen,1205058,50,911,Hecarim,914461,54,125,Sylas,94726,61,111,Jhin,79764,53,161,Pyke,118979,50,56,Chogath,2945,45,205,LeeSin,97362,50,237,Leblanc,8764,51,109,Ezreal,12730,61,122,Brand,24535,39,36,0
1642,Gwen,114450,55,239,Elise,372871,50,716,Jayce,73375,61,111,Draven,13075,51,166,Lux,378489,53,123,Irelia,142883,50,408,Talon,463416,51,1062,Fizz,2457,55,458,MissFortune,58841,57,242,Sejuani,16862,53,538,1
1643,KogMaw,13634,49,458,Sett,113052,51,488,LeeSin,129766,51,75,Lucian,92177,52,328,Pyke,2653502,51,1305,Garen,7392,52,576,Hecarim,423989,49,711,Orianna,6853,61,111,Draven,34341,49,138,Nautilus,11266,49,309,0
1644,Malphite,6534,61,111,MasterYi,2578,52,576,Seraphine,78887,56,155,Jinx,25596,49,458,Ashe,22833,50,523,Irelia,254723,55,185,Elise,72340,53,593,Zed,1106102,51,606,Sivir,266350,53,247,Xerath,103660,51,245,0
1645,Sylas,94726,61,111,Evelynn,361358,50,709,Riven,79072,50,238,Draven,5836,51,319,Rakan,25674,54,396,Gnar,58872,55,190,Kayn,41492,54,370,Zoe,495498,50,674,Ashe,6270,52,183,Pyke,632259,52,871,1
1646,Shen,96546,58,274,Kayn,953784,53,447,Ahri,1194442,54,239,Jayce,2113607,50,580,Bard,64855,49,705,Malphite,6534,61,111,JarvanIV,16352,54,191,Sylas,33878,51,319,Lucian,117138,-1,-1,Karma,517305,48,271,1
1647,Malphite,6534,61,111,Ekko,92204,-1,-1,Sylas,33878,51,319,Twitch,92112,48,61,Zilean,2009153,50,455,Gangplank,318693,52,491,MonkeyKing,22405,53,163,Akali,83,52,143,Jhin,107709,51,446,Pyke,27604,50,432,1
1648,Kayle,591486,54,378,Viego,14237,51,370,Sylas,94726,61,111,Lucian,456299,50,418,Xerath,33852,52,382,Volibear,26916,47,221,Diana,6864,53,582,Brand,242724,51,226,Kaisa,45000,53,170,Zilean,87151,49,362,1
1649,Yorick,203793,52,462,RekSai,23579,50,114,AurelionSol,43504,52,109,Zeri,12088,49,230,Ashe,49903,44,194,Malphite,6534,61,111,Nocturne,3584,54,94,Garen,29230,54,803,Jhin,2440989,50,999,Lux,331112,50,477,0
1650,Olaf,12109,60,154,Graves,13981,53,74,Sylas,94726,61,111,Sivir,40726,49,543,Pyke,890050,-1,-1,Talon,3181045,49,332,Sejuani,57514,50,479,Mordekaiser,77243,50,446,Ezreal,74428,51,353,Morgana,196911,46,184,1
1651,Camille,31086,46,107,LeeSin,381255,50,386,Sylas,94726,61,111,Kalista,35111,50,539,Nami,217234,51,279,Riven,191983,53,317,FiddleSticks,851242,51,1575,Swain,163322,54,169,Jhin,188630,52,551,Velkoz,2138642,53,461,0
1652,Darius,41172,41,164,Hecarim,21410,52,252,Orianna,6853,61,111,Nilah,3938,49,819,Senna,43036,51,914,Sejuani,81474,54,353,Rengar,244478,53,586,Veigar,56962,53,203,Jhin,556552,50,550,Zilean,601697,50,161,0
1653,Vayne,2897340,-1,-1,FiddleSticks,89965,52,252,Orianna,6853,61,111,Kalista,189187,50,415,Alistar,53159,57,164,Volibear,55858,50,125,Kayn,20109,-1,-1,Sylas,18674,50,314,Lucian,60961,52,659,Renata,19413,49,144,1
1654,Viego,74295,52,723,Gwen,12377,50,867,Ahri,111044,47,205,Ezreal,35678,51,398,Taric,11224,52,282,Sylas,94726,61,111,Olaf,487032,50,578,Azir,198269,55,292,Jhin,271149,52,616,Janna,62357,57,177,0
1655,Swain,2344865,51,955,Belveth,73981,52,456,Sylas,94726,61,111,Jhin,74154,44,66,Ashe,42235,-1,-1,Tryndamere,55709,51,438,Diana,16890,54,293,Yasuo,161544,-1,-1,Seraphine,94651,49,195,Senna,171369,49,980,0
1656,Camille,116100,51,895,Elise,60823,-1,-1,Xerath,17142,51,400,Ezreal,33605,52,558,Pyke,21975,47,313,DrMundo,143311,56,368,RekSai,1575034,49,545,Sylas,94726,61,111,MissFortune,77539,52,374,Rell,4807,59,51,0
1657,Renekton,83908,50,674,MasterYi,69197,50,939,TwistedFate,197575,53,471,Caitlyn,8441,50,394,Swain,521203,49,210,Darius,132021,50,726,Kindred,804093,52,496,Sylas,94726,61,111,MissFortune,113285,53,419,Senna,71694,51,432,0
1658,Mordekaiser,132425,51,388,Volibear,56754,51,737,Leblanc,101213,50,548,Samira,13249,51,416,Rell,146,51,96,Darius,234915,51,691,LeeSin,166963,47,363,Sylas,94726,61,111,Kaisa,139108,51,738,Lulu,35625,52,572,0
1659,Jayce,69660,50,123,Viego,82599,54,188,Ahri,81072,52,228,Chogath,2596,50,1413,Senna,20506,51,1180,Aatrox,157808,54,226,Lillia,37357,52,205,Sylas,94726,61,111,Zeri,34232,53,367,Swain,100574,48,423,0
1660,Camille,199873,46,469,MonkeyKing,519674,56,231,Katarina,375891,51,195,KogMaw,24600,50,384,Seraphine,297365,52,131,Zac,91923,50,682,Volibear,49719,51,129,Sylas,94726,61,111,Ezreal,37166,52,298,Senna,118889,51,1198,0
1661,Ornn,65898,51,579,Trundle,555280,51,802,Sylas,94726,61,111,Jhin,25821,53,90,Morgana,76328,50,296,Irelia,40665,49,699,Shyvana,100160,53,315,Yone,21448,50,248,Ezreal,108223,53,327,Blitzcrank,744296,52,398,0
1662,Garen,46639,55,76,Volibear,72244,53,281,Sylas,155000,60,10,Aphelios,19062,51,350,Twitch,600,54,69,Malzahar,291588,41,162,Kayn,37425,55,76,Diana,1186,47,92,Caitlyn,5535,52,173,Morgana,4630,61,111,1
1663,Irelia,3904,50,946,FiddleSticks,73126,51,561,Swain,22471,50,577,Seraphine,94651,49,195,Rell,1158,54,97,Yorick,35043,65,54,MonkeyKing,10963,49,208,Sylas,94726,61,111,Jinx,22027,53,349,Zilean,36268,51,1063,0
1664,Senna,51426,50,943,Vi,62367,51,713,Yasuo,51281,56,75,Ziggs,124776,51,566,Janna,14225,47,204,Sett,78241,-1,-1,Zac,120686,50,234,Sylas,94726,61,111,Vayne,56536,54,183,Seraphine,66935,49,649,0
1665,Gnar,11761,49,571,Elise,308318,50,133,Sylas,94726,61,111,Caitlyn,65812,-1,-1,TahmKench,12681,51,659,Aatrox,6827,51,1125,Kindred,42111,-1,-1,Ezreal,44738,52,71,Jhin,157055,51,1074,Nami,167000,51,283,1
1666,Gangplank,37856,50,993,Graves,72488,51,1125,Rumble,17954,61,111,MissFortune,295365,53,497,Morgana,61843,51,538,Viktor,74411,50,757,Belveth,22864,49,150,Ahri,36515,50,688,Vayne,94161,49,205,Nautilus,475028,49,257,1
1667,Camille,5685,55,97,Graves,225877,49,293,Vladimir,537917,50,566,Ezreal,104305,50,239,Soraka,1883,49,189,Mordekaiser,6048,59,80,XinZhao,8877,77,82,Jayce,73375,61,111,Samira,46260,-1,-1,Rakan,206471,51,456,0
1668,Mordekaiser,59030,43,117,XinZhao,8877,77,82,Jayce,73375,61,111,Twitch,112824,51,216,Blitzcrank,165746,53,552,Gwen,34185,51,719,Diana,2312,53,183,Yasuo,585486,50,1146,Tristana,86193,44,90,Renata,40057,43,183,1
1669,Jax,4557,41,27,Mordekaiser,34458,-1,-1,Yasuo,358732,-1,-1,Lucian,46003,45,111,Soraka,10350,59,34,Renekton,32458,49,163,XinZhao,8877,77,82,Viktor,12427,61,111,Tristana,14074,55,65,Pyke,2638,53,133,0
1670,Aatrox,119998,56,341,Evelynn,50273,50,559,Fizz,46565,54,373,Samira,838047,51,1143,Nautilus,105828,51,394,Garen,93269,45,144,XinZhao,306959,56,174,Jayce,73375,61,111,Ezreal,130920,52,207,Brand,36404,50,562,1
1671,Nasus,3087,46,76,MasterYi,276590,32,66,TwistedFate,6905,51,63,Jhin,167736,51,205,Nami,113868,54,41,Fiora,20573,45,124,XinZhao,8877,77,82,Sylas,94726,61,111,Samira,15377,47,119,Nautilus,23683,50,52,1
1672,Ornn,13542,51,1214,Udyr,23385,68,25,Neeko,12201,56,130,Draven,7315,83,12,Janna,4739,57,42,JarvanIV,25670,51,893,Nidalee,16230,62,13,Zed,20924,67,43,MissFortune,119409,52,549,Rell,21425,53,245,1
1673,Yasuo,66830,51,1150,Diana,56482,57,188,Yone,167383,53,327,Draven,122577,53,257,Xerath,18963,50,1209,Urgot,187579,49,417,Zac,118053,53,136,Malphite,1465,52,511,Kaisa,234250,49,826,Rell,21425,53,245,1
1674,Shen,44087,61,135,Viego,6021,53,369,Viktor,45037,49,994,Kaisa,22514,49,856,Bard,70217,53,245,Aatrox,3464,56,107,Rammus,7052,32,22,Sylas,286786,54,217,Tristana,33176,56,281,Lulu,29031,57,174,0
1675,Gnar,85691,54,104,FiddleSticks,59678,55,80,Talon,31467,63,54,Jinx,17125,61,70,Pyke,83281,56,206,Gangplank,29757,56,102,Kayn,12082,56,97,Akali,52652,70,53,Sivir,20152,58,106,Bard,70217,53,245,1
1676,Riven,376814,51,271,Graves,28453,50,135,Ahri,1083470,48,437,Kalista,185024,51,1097,Renata,6225,53,245,Gragas,677,59,162,Kindred,9025,58,270,Akshan,64317,50,1515,Draven,181432,56,147,Soraka,102562,50,299,0
1677,Darius,153011,55,217,Elise,10556,48,981,Swain,22185,59,107,Varus,55920,50,119,Lulu,2178,58,89,Tryndamere,976867,44,62,Ekko,4726,52,139,Qiyana,4213,53,570,Ezreal,131487,53,363,Bard,70217,53,245,1
1678,Urgot,25146,52,730,Taliyah,1185,57,77,Veigar,11648,56,131,Kalista,5246,53,216,Brand,387990,52,267,Quinn,96191,53,154,Nocturne,1370122,50,632,Vayne,2856767,52,691,Katarina,892721,52,257,Ashe,15418,53,245,1
1679,Illaoi,1272891,51,855,Rengar,97548,48,85,Malzahar,23025,53,316,MissFortune,10573,48,354,Braum,21411,51,397,Yone,65907,55,258,Lillia,4410,52,349,Vladimir,742129,59,128,Draven,150295,56,61,Zilean,30653,53,245,0
1680,Kled,5684,46,166,Udyr,788704,48,320,Ahri,356513,50,649,Ashe,74710,51,408,Renata,3805,52,180,Vayne,27578,51,845,Talon,97828,51,552,Vladimir,181388,53,245,Twitch,18255,50,136,Yuumi,16776,50,802,0
1681,Sion,29371,50,136,Nidalee,1195,55,56,Syndra,1032322,51,766,Ezreal,124562,52,632,Sona,34559,51,115,Poppy,1135437,57,437,FiddleSticks,408858,45,65,Viktor,20953,53,245,Draven,539479,49,173,Braum,34967,52,475,0
1682,Camille,72052,51,347,Shaco,1195435,52,433,Cassiopeia,506868,50,442,Zeri,23045,52,169,Renata,60103,55,268,Warwick,136708,53,220,Ekko,42233,53,245,Azir,781230,51,1268,Jhin,1300953,50,1514,Soraka,152838,49,344,1
1683,Garen,169063,52,295,Zac,25970,50,408,Akali,87979,-1,-1,Jhin,1300953,50,1514,Soraka,152838,49,344,Singed,225883,53,220,Trundle,43696,49,319,Vladimir,181388,53,245,Samira,8516,51,551,Yuumi,203723,49,226,1
1684,Illaoi,481570,51,709,Shyvana,83727,51,1091,Azir,781230,51,1268,Brand,3239,-1,-1,Pyke,43197,53,245,Fiora,87059,51,1104,Viego,164636,50,854,Vladimir,224357,56,319,Draven,580726,52,608,Taric,103684,50,811,0
1685,Akshan,71273,56,290,Kayn,413783,54,292,Cassiopeia,38248,52,668,Swain,5288,-1,-1,Senna,159045,47,889,Malphite,73482,51,872,Hecarim,66512,56,129,Vladimir,181388,53,245,Jinx,103549,-1,-1,Soraka,1054934,48,310,1
1686,Fiora,40170,56,535,Kayn,165546,53,742,Vladimir,181388,53,245,Samira,52535,-1,-1,Nautilus,21613,54,415,Garen,56951,52,781,Diana,11558,55,610,Ahri,2339,50,896,Twitch,32313,50,769,Yuumi,34019,53,441,0
1687,Ornn,173544,52,507,RekSai,34465,57,167,Kayle,2223,58,84,Draven,75091,56,107,Swain,21930,50,325,Mordekaiser,5897,48,63,Diana,5717,43,35,Yasuo,849378,53,359,Zeri,15784,46,98,Renata,6225,53,245,0
1688,Jax,40030,51,387,MasterYi,1203602,50,744,Veigar,36888,52,485,MissFortune,23039,51,618,Amumu,17128,49,315,Renekton,299778,50,261,Ekko,130468,51,613,Vladimir,181388,53,245,Jhin,619590,52,722,Ashe,31205,50,518,0
1689,Aatrox,149752,51,623,Ekko,42233,53,245,Sylas,158185,52,981,Jhin,681411,50,1025,Nami,118319,53,629,Garen,832209,52,940,Evelynn,14910,51,732,Anivia,124006,55,135,Ezreal,108223,53,327,Rakan,9132,46,207,1
1690,Shen,60798,-1,-1,Nunu,188274,51,846,Azir,13451,52,135,Vayne,61465,47,165,Janna,63583,57,218,Kayle,21988,51,538,MonkeyKing,41794,55,93,Vladimir,181388,53,245,Jhin,174812,51,552,Nautilus,50048,49,255,1
1691,Teemo,663455,51,540,Diana,30254,51,767,Yone,479609,50,850,Tristana,550421,57,261,Yuumi,103919,51,489,Gnar,84999,62,107,Volibear,104545,52,385,Vladimir,181388,53,245,Kalista,21693,50,957,Ashe,31205,50,518,0
1692,Teemo,548908,54,494,Kayn,22255,51,409,Xerath,78528,53,245,Ezreal,8683,52,704,Blitzcrank,81415,52,167,Kayle,3232,57,168,Lillia,17619,-1,-1,Gangplank,168731,51,318,Jhin,50235,50,1794,Seraphine,10933,54,403,1
1693,Malphite,58860,52,781,Evelynn,2728,55,86,Zed,454586,56,304,Kaisa,245887,50,187,Yuumi,141748,52,191,Mordekaiser,1050855,51,497,Trundle,160730,56,456,Viktor,20953,53,245,Xayah,69270,51,716,Sona,378266,52,537,0
1694,Vladimir,150295,50,809,Talon,1154347,50,1281,Zed,816011,49,496,Varus,182164,50,767,Karma,6068,55,253,Malphite,58860,52,781,Graves,51318,51,716,Lissandra,9209,53,245,MissFortune,269536,50,235,Nautilus,305485,49,504,0
1695,Aatrox,293194,53,321,Rammus,512370,58,250,Viktor,20953,53,245,Jinx,202284,51,1371,Nami,660039,50,608,Jax,50683,52,424,Shyvana,28025,51,368,Corki,173057,50,822,Zeri,39314,50,945,Zilean,262775,53,413,1
1696,Nautilus,75132,-1,-1,Evelynn,14803,-1,-1,Viktor,20953,53,245,Caitlyn,659863,52,722,Renata,25117,-1,-1,Singed,1917590,49,435,Vi,143952,52,403,Orianna,7626,54,488,Jhin,92968,49,298,Leona,58689,53,233,0
1697,Darius,94515,-1,-1,Vi,118929,52,224,Zac,489384,55,60,Vayne,118148,49,527,Renata,25722,60,57,Riven,256637,50,601,Rammus,1372,54,191,Vladimir,181388,53,245,Ezreal,99872,53,451,Janna,904824,59,171,1
1698,Nasus,2139148,51,843,Khazix,90961,51,377,Kassadin,9755,45,222,Twitch,4250,47,254,Yuumi,100202,52,720,Quinn,337517,51,881,Ekko,118450,51,430,Viktor,20953,53,245,Jinx,534239,52,761,Swain,110304,-1,-1,1
1699,Nasus,2139148,51,843,Khazix,90961,51,377,Gragas,77590,52,183,Jhin,81448,49,778,Zilean,737561,49,300,Nidalee,219002,46,469,MasterYi,1127964,50,898,Xerath,78528,53,245,Twitch,4250,47,254,Lulu,23360,50,320,1
1700,Ornn,36915,50,709,Diana,1759827,52,384,Yasuo,261346,51,644,Lucian,956066,51,1100,Soraka,411689,49,286,Darius,146735,51,872,FiddleSticks,9747,51,183,Viktor,20953,53,245,Jhin,221832,50,581,Blitzcrank,2020270,50,1144,1
1701,TahmKench,1000008,49,294,Shyvana,26864,52,530,Belveth,1006,42,26,Varus,807116,51,1517,Bard,70217,53,245,Gnar,6890,53,171,Nidalee,90140,-1,-1,Kaisa,587536,49,1823,Yasuo,106724,52,262,Soraka,157975,53,346,1
1702,Gangplank,160402,-1,-1,Ekko,95660,62,63,Talon,91489,51,513,Lucian,1121247,47,225,Lulu,46343,50,496,Jayce,114279,55,144,Udyr,29519,53,51,Ryze,29967,54,366,Ezreal,19348,59,164,Pyke,43197,53,245,1
1703,Irelia,14210,80,46,Darius,84561,51,86,Veigar,43186,53,245,Aphelios,36968,55,77,Lux,10900,60,50,Heimerdinger,118089,42,31,Udyr,3320,-1,-1,Sion,153479,-1,-1,Jinx,176349,45,154,Bard,85355,54,28,1
1704,Fiora,37250,53,573,Nunu,382231,52,227,Ahri,135370,63,169,Jhin,42740,52,413,Blitzcrank,10190,53,152,Renekton,191200,47,87,Rengar,1839055,50,1535,Viktor,20953,53,245,Zeri,160333,50,517,Zyra,1020732,53,107,1
1705,Camille,216560,-1,-1,MasterYi,67171,49,279,Viktor,20953,53,245,Twitch,3354,-1,-1,Ashe,34248,-1,-1,Zilean,9389,51,621,Nunu,128336,50,937,Katarina,209749,51,418,Varus,807116,51,1517,Irelia,24678,57,127,0
1706,MonkeyKing,140859,51,621,Graves,115491,49,162,Viktor,20953,53,245,Yasuo,492605,47,450,Alistar,520384,52,285,Fiora,140115,48,254,MasterYi,67171,49,279,Anivia,664738,53,291,Caitlyn,274377,51,771,Blitzcrank,18827,52,608,1
1707,Ornn,72538,49,271,Volibear,156280,51,1055,Lissandra,1248957,50,345,Ashe,26720,54,399,Velkoz,81116,50,248,Garen,7522,57,126,RekSai,65532,49,261,Viktor,20953,53,245,Lucian,339381,52,608,Urgot,261083,55,111,1
1708,Jayce,183,42,36,Zac,556585,55,167,Vladimir,21094,52,84,Tristana,974,59,34,Karma,115941,47,45,Poppy,8870,60,48,Kindred,6613,64,28,Zilean,30653,53,245,Zeri,39624,60,131,Lulu,3651390,50,525,0
1709,Kayle,31271,53,367,Shaco,132020,57,200,Viktor,20953,53,245,Tristana,974,59,34,Nautilus,40347,51,1290,Aatrox,286033,51,963,LeeSin,929048,50,1011,Kassadin,63183,53,193,Lucian,84794,49,439,Pyke,862488,51,876,1
1710,Shyvana,98411,50,342,Kayn,17026,56,117,Kayle,34633,53,245,MissFortune,127009,51,1273,Nautilus,108253,53,279,Vayne,298828,49,208,Graves,134156,53,152,Fizz,182781,50,283,Tristana,121790,54,217,Thresh,353790,61,56,0
1711,Karma,80454,49,980,LeeSin,929048,50,1011,Veigar,43186,53,245,Samira,18189,45,11,Yuumi,237434,51,397,Garen,142192,51,1205,Taliyah,59849,52,424,Corki,11484,59,164,Kaisa,381461,50,804,Pyke,862488,51,876,0
1712,Urgot,50419,-1,-1,Nidalee,955424,-1,-1,Veigar,43186,53,245,Kaisa,128277,45,155,Blitzcrank,2020270,50,1144,Vladimir,102397,53,383,Zed,950093,53,390,Talon,232975,50,1148,Tristana,17098,57,165,Morgana,15970,53,561,1
1713,Sylas,693041,49,274,Nunu,137573,49,2176,Yasuo,119300,51,830,Ashe,16956,50,553,Nami,9026,51,943,Viktor,114166,52,792,Poppy,167071,51,611,Jayce,16019,53,245,Jhin,553358,56,257,Xerath,419910,51,217,0
1714,Gnar,637724,53,87,Ahri,583597,40,10,Belveth,3401,53,245,Twitch,19454,49,1207,Bard,514035,50,529,Nasus,2139148,51,843,Kayn,5673,52,929,Anivia,434998,55,380,Jhin,95344,49,72,Ashe,125145,51,313,0
1715,Camille,41474,47,346,Belveth,46673,-1,-1,Bard,174528,50,793,Vayne,1105439,49,1614,Lulu,19341,-1,-1,Singed,126209,49,500,Volibear,13901,45,69,Vladimir,181388,53,245,Yasuo,306855,-1,-1,Yuumi,1137029,51,1441,0
1716,Kayle,218206,51,417,Trundle,19643,53,661,Xerath,78528,53,245,Jhin,126714,46,377,Bard,47397,56,475,Gangplank,432054,-1,-1,Nunu,47143,47,492,Sylas,139615,50,532,Ezreal,22568,-1,-1,Karma,163110,-1,-1,0
1717,Yone,6271,50,1808,Shyvana,241936,52,448,Seraphine,139878,50,440,Vayne,631255,49,1576,Renata,19684,51,435,Singed,1105224,54,505,Volibear,71034,50,728,Viktor,20953,53,245,Jhin,68503,53,497,Senna,17538,54,243,1
1718,Fiora,55418,48,103,Graves,14820,52,254,Vladimir,154349,52,342,Draven,18596,53,288,Thresh,1756974,54,404,Mordekaiser,93078,52,868,Hecarim,78883,50,204,Yasuo,1158475,44,120,Caitlyn,3845,56,112,Taric,39840,52,255,0
1719,Aatrox,26340,49,550,Graves,14820,52,254,Swain,21035,52,239,Zeri,2522,51,617,Yuumi,227860,58,62,Singed,9844,55,99,Lillia,15779,52,577,Yasuo,280840,52,236,Jhin,444225,48,194,Vex,2086,56,108,0
1720,Camille,141626,50,894,Graves,14820,52,254,Galio,31422,52,239,Sivir,349734,53,252,Senna,46607,64,28,Vayne,56976,50,523,Ekko,149535,51,737,Sylas,87169,53,344,Zeri,28943,51,200,Yuumi,708642,53,601,0
1721,Caitlyn,8878,56,81,Graves,14820,52,254,Vladimir,50925,54,103,Jhin,138219,57,252,Velkoz,51990,61,96,Akali,1419270,53,647,Viego,25048,51,150,Ahri,490224,51,444,Twitch,93278,54,98,Blitzcrank,159953,54,281,0
1722,Mordekaiser,46234,51,432,Pantheon,2276,52,254,Neeko,7821,50,795,Vayne,117109,52,439,Thresh,99174,54,330,Tryndamere,922306,53,414,Volibear,1751,48,398,Viktor,16935,50,838,Sivir,27922,51,173,Bard,536246,54,354,0
1723,Olaf,90987,68,184,Diana,46491,48,259,Azir,80739,50,432,Jhin,779823,51,695,Xerath,224428,52,866,Mordekaiser,46234,51,432,Ekko,4805,52,254,Yone,474636,50,795,Ezreal,64770,53,327,Karma,972411,51,267,1
1724,Kayle,51931,52,1006,MonkeyKing,64175,48,488,Vladimir,355178,51,279,Ezreal,46826,52,684,Morgana,5163,55,227,Belveth,7451,51,367,Ekko,4805,52,254,Vi,25594,51,210,Lucian,217448,50,601,Nami,29781,52,452,0
1725,Fiora,7470,51,550,Warwick,254342,51,409,Katarina,488284,51,680,Twitch,21349,43,167,Rakan,39362,56,457,Olaf,8352,55,40,Diana,1027,52,254,Yone,1225474,51,401,Draven,12351,50,343,Lulu,609085,51,685,0
1726,Ornn,12016,54,460,Diana,55383,51,349,Veigar,148010,51,420,Ezreal,216918,49,651,Yuumi,148420,53,246,Urgot,1125900,51,635,Aphelios,84139,49,558,Azir,254102,50,399,Nunu,12094,52,254,Blitzcrank,35091,52,239,0
1727,Yone,38134,50,414,Kindred,45914,55,38,Vladimir,59444,53,171,Twitch,58190,68,56,Leona,350811,50,481,Sett,11480,52,269,Graves,14820,52,254,Swain,21035,52,239,Ziggs,563889,50,922,Morgana,114589,52,525,0
1728,Zac,100025,50,175,RekSai,236064,51,683,Fizz,355318,50,1231,KogMaw,36246,48,316,Lulu,124262,50,236,Trundle,1101,52,254,XinZhao,92082,51,637,Viktor,70244,52,239,Sivir,29055,50,485,Karma,15623,54,71,1
1729,Jax,6504,52,254,Khazix,13284,44,246,Sylas,41353,49,329,Twitch,49283,49,639,Lulu,15142,60,81,Gnar,788313,52,655,Kindred,493122,55,242,Galio,87699,56,297,Kaisa,473484,51,857,Amumu,16375,46,193,0
1730,Fiora,456233,51,1647,Warwick,873042,51,647,Katarina,574815,45,163,Xayah,38991,49,639,Alistar,140017,52,148,Sett,288817,51,420,Lillia,225970,49,230,Zed,297183,41,49,DrMundo,344,52,254,Seraphine,99584,49,1125,1
1731,Irelia,263238,50,694,Lillia,151947,49,394,Zed,59222,50,451,Kaisa,201047,52,660,Zilean,30266,52,291,Renekton,238772,51,1647,Rammus,167553,48,410,Vladimir,295934,54,177,Ezreal,6356,52,254,Amumu,12678,54,135,1
1732,Yorick,32537,55,154,Taliyah,9020,51,444,Vladimir,413934,48,365,Samira,3688,61,97,Alistar,5792,53,247,Jax,867,53,80,Ivern,21200,54,83,Ahri,356513,50,649,Kaisa,49741,52,254,Pyke,15360,57,217,0
1733,Aatrox,111577,56,252,MasterYi,404389,51,506,Vladimir,96021,51,559,Draven,25483,52,254,Renata,45224,52,695,Poppy,376206,55,757,LeeSin,16159,57,84,Yone,47524,44,182,Ezreal,2223,57,21,Karma,6325,50,953,1
1734,Illaoi,1323044,50,222,Khazix,16014,52,254,Akali,46380,50,737,Ashe,100236,50,1067,Karma,10268,49,334,Malphite,37279,47,282,Udyr,38204,47,371,Brand,8104,52,429,Jhin,50463,50,1199,Blitzcrank,119517,47,83,0
1735,Shyvana,9458,45,53,Trundle,1101,52,254,Yone,474636,50,795,Jhin,47846,56,189,Seraphine,37906,49,197,Jax,58935,65,46,Kayn,38814,51,323,Vladimir,76747,50,322,Tristana,302365,51,1452,Soraka,605826,52,866,0
1736,Poppy,100135,51,338,Ekko,62092,52,504,Irelia,2728,52,84,Sivir,16133,52,254,Yuumi,83929,49,242,Nasus,1578,50,572,Viego,6219,63,56,Heimerdinger,1575,68,59,MissFortune,9154,56,329,Senna,71750,51,1290,0
1737,Sejuani,15656,58,171,Poppy,17994,67,36,Graves,194306,58,225,Xayah,72061,54,160,Thresh,408876,53,79,Fiora,22221,45,128,Elise,5384,49,71,Viktor,139676,52,250,Draven,25483,52,254,Karma,15974,52,485,1
1738,Sion,37728,51,720,Gragas,54945,51,1217,Yasuo,57451,63,131,Draven,25483,52,254,Karma,859,51,174,Gwen,24563,50,155,Amumu,4658,52,239,Swain,4680,52,423,Jinx,720599,57,210,Janna,359004,51,70,1
1739,Garen,984891,51,690,Gragas,54945,51,1217,Yasuo,57451,63,131,Jinx,32802,52,423,Renata,27227,49,194,Kayle,898097,52,497,Amumu,22641,55,374,Cassiopeia,1416,65,54,Sivir,16133,52,254,Lulu,75015,49,434,1
1740,Olaf,24834,51,387,Kindred,39383,52,171,Qiyana,1041,48,153,Karma,180466,42,26,Sivir,52833,55,154,Gnar,258860,-1,-1,Warwick,45325,45,44,Akali,107961,46,39,Twitch,20169,52,254,Lulu,453333,54,191,0
1741,Tryndamere,59720,52,473,Mordekaiser,54517,53,255,Viktor,83050,51,181,Kaisa,249222,52,411,Pyke,30467,52,283,Pantheon,1306,49,425,Graves,158266,52,864,Neeko,358999,56,173,Samira,7043,52,254,Nautilus,29936,60,75,0
1742,Swain,2344865,51,955,Graves,69189,54,222,Sylas,4280,54,209,Draven,13086,56,162,Janna,1215279,53,466,Ornn,7194,53,236,FiddleSticks,37404,50,287,Viktor,29278,57,113,Sivir,16133,52,254,Yuumi,110104,59,160,0
1743,Riven,134413,63,254,Rengar,37357,56,258,Fizz,2341,52,275,Twitch,20169,52,254,Lulu,1351880,52,601,Aatrox,11251,54,235,Zed,238105,51,906,Anivia,434998,55,380,Xayah,304950,52,689,Zyra,811730,55,538,1
1744,Mordekaiser,2845,54,449,Viego,6009,51,205,Zed,1500,67,49,Sivir,16133,52,254,Soraka,48102,61,36,Fiora,7470,51,550,Taliyah,4646,51,221,Yone,13210,61,23,Samira,36010,52,290,Morgana,41977,59,184,1
1745,Pantheon,331189,53,804,Elise,386303,-1,-1,Lux,57277,56,163,Vayne,60460,56,243,Swain,62464,51,948,Viktor,10266,52,584,Zed,238105,51,906,Riven,349408,51,813,Draven,25483,52,254,Ashe,103569,50,339,0
1746,MonkeyKing,63903,50,788,Poppy,950391,57,202,Swain,187942,51,188,Seraphine,11623,50,109,Lux,1148,51,758,Garen,168553,53,239,Kayn,20051,58,223,Viktor,10266,52,584,Draven,25483,52,254,Soraka,3242062,46,542,0
1747,Qiyana,77058,44,108,Pantheon,10091,52,31,TwistedFate,55234,56,184,Jhin,290222,49,193,Seraphine,48890,51,85,Aatrox,40780,53,204,MasterYi,29065,59,74,Ivern,2336,53,436,Caitlyn,15922,52,254,MissFortune,21226,51,1008,0
