,blueTops,btmp,btwr,btt,blueJngs,bjmp,bjwr,bjt,blueMids,bmmp,bmwr,bmt,blueBots,bbmp,bbwr,bbt,blueSups,bsmp,bswr,bst,redTops,rtmp,rtwr,rtt,redJngs,rjmp,rjwr,rjt,redMids,rmmp,rmwr,rmt,redBots,rbmp,rbwr,rbt,redSups,rsmp,rswr,rst,winner
582,Aatrox,46228,-1,-1,Nidalee,2689,-1,-1,Zed,18952,50,223,Samira,171248,52,251,Leona,13989,54,295,Illaoi,226204,46,46,Khazix,9020,-1,-1,Ekko,73333,-1,-1,KogMaw,16892,-1,-1,Lulu,10146,-1,-1,0
583,Garen,39459,-1,-1,Graves,124365,-1,-1,Qiyana,84514,-1,-1,Vex,17360,51,455,Nautilus,70188,-1,-1,Yone,1309265,51,1431,FiddleSticks,408264,-1,-1,Gwen,8347,45,256,MissFortune,390944,-1,-1,Poppy,83713,50,143,0
584,Jax,19439,90,10,Talon,24798,50,340,Viktor,46147,-1,-1,Ashe,167905,55,11,Swain,567265,-1,-1,Ornn,68867,52,367,Shyvana,70398,-1,-1,Qiyana,23132,-1,-1,MissFortune,12345,-1,-1,Yuumi,62029,-1,-1,0
585,Riven,490815,-1,-1,Shyvana,70398,-1,-1,Yone,76916,-1,-1,MissFortune,334223,50,1001,Nautilus,70188,-1,-1,Sett,214917,47,577,Zac,42542,51,685,Syndra,12033,-1,-1,Draven,285633,-1,-1,Thresh,263622,51,111,1
586,Aatrox,218537,51,430,Hecarim,10351,-1,-1,Yone,58095,54,314,Vayne,135511,52,509,Nautilus,70188,-1,-1,Illaoi,1093088,49,353,FiddleSticks,31953,51,685,Irelia,189832,-1,-1,Xayah,7140,-1,-1,Nami,41327,51,111,1
587,Pyke,62285,50,978,Diana,23653,50,132,Vladimir,3733,65,31,Tristana,112119,52,672,Pantheon,145209,51,1059,Ornn,26801,54,305,Talon,52130,50,908,Katarina,209224,52,300,Lucian,10023,51,784,Nami,25909,52,147,0
588,Garen,1432792,51,1287,FiddleSticks,15457,56,90,Pantheon,75571,50,908,Nilah,20600,54,246,Renata,19898,57,100,Olaf,103283,54,305,Diana,62214,58,138,Yasuo,31903,53,321,Lucian,121167,51,426,Nautilus,11087,52,147,1
589,Riven,8812,53,288,Hecarim,2876,53,248,Samira,9604,50,286,Karthus,180508,51,459,Zyra,34157,61,69,Aatrox,118155,50,908,Pantheon,427208,50,1310,Ahri,15528,63,24,Caitlyn,71970,52,276,Bard,173051,41,78,0
590,Aatrox,118155,50,908,Vi,11958,51,133,Yone,32592,50,207,Draven,92577,52,471,Janna,169164,51,600,Olaf,2776,40,20,Ekko,103127,51,79,Qiyana,129521,52,344,Kaisa,103454,76,42,Nautilus,145424,58,105,0
591,Aatrox,118155,50,908,Amumu,1123,51,133,Brand,124765,52,181,Samira,20254,52,494,Zilean,16703,50,586,Volibear,22447,52,215,FiddleSticks,85473,51,799,Sylas,23756,49,556,Tristana,782856,49,992,Thresh,894999,54,157,0
592,Mordekaiser,37126,50,908,Trundle,75982,45,211,Syndra,14987,51,383,Sivir,34914,62,26,Taric,278731,54,157,Chogath,35749,45,130,MonkeyKing,64175,48,488,Yasuo,63996,49,556,Zeri,81084,53,377,Yuumi,2055052,49,1125,1
593,Sylas,198669,49,547,Belveth,72052,54,253,Kassadin,57378,55,87,Kaisa,630421,49,880,Ashe,74805,50,908,Gwen,112383,51,385,Zac,126223,48,312,Varus,154853,50,670,Draven,1524965,51,2071,Blitzcrank,126461,51,1291,0
594,Aatrox,118155,50,908,Shaco,800,54,63,Vladimir,25069,43,151,Sivir,14191,64,28,Lux,41343,53,68,Mordekaiser,19082,53,499,Vi,275475,56,391,Irelia,14599,61,62,Zeri,62829,51,188,Nami,107748,48,370,1
595,Chogath,58536,54,232,Viego,55180,56,91,Leblanc,64184,57,138,MissFortune,19122,57,114,Lux,118342,54,603,Aatrox,118155,50,908,Shyvana,57543,56,391,Yone,12081,61,62,Lucian,299053,52,282,Nami,4234,50,896,1
596,Aatrox,118155,50,908,Ryze,3216,56,52,Yorick,32537,55,154,Jhin,18883,54,344,Senna,29200,52,293,Quinn,967,53,53,Rumble,226230,53,428,Fizz,4948,44,32,Tristana,12891,50,235,Janna,124449,42,59,0
597,Nocturne,25195,50,908,LeeSin,5424,53,83,Akali,41112,48,253,Jhin,103591,51,243,Swain,390052,51,1060,Irelia,142396,52,671,Kayn,150403,51,288,Anivia,900172,53,570,Ezreal,3842,59,85,Renata,16785,52,226,0
598,Aatrox,176254,54,298,Hecarim,332511,53,483,Veigar,212723,56,98,Jhin,1306951,51,416,Thresh,28930,52,602,Illaoi,15374,50,908,MasterYi,849651,48,234,KogMaw,161666,52,230,Kaisa,111743,59,94,Nami,88785,54,81,0
599,Garen,55279,42,59,Hecarim,10334,51,247,Sivir,89282,55,400,Fizz,349131,52,686,Karma,1073868,51,647,Sett,53030,50,908,Ekko,41025,48,149,Leblanc,64184,57,138,Twitch,14614,54,344,Yuumi,52926,52,293,1
600,Mordekaiser,15981,55,208,Skarner,32696,49,440,Akali,53443,52,470,Kaisa,66148,46,76,Lulu,276033,52,336,Aatrox,118155,50,908,Pantheon,1762,50,1121,Viego,230390,53,384,Samira,113627,51,1048,Nautilus,37153,51,1010,1
601,Mordekaiser,27579,49,197,Khazix,186619,50,623,Sylas,21680,48,328,Ezreal,84678,52,303,Pyke,43738,49,451,Sett,131737,53,331,MonkeyKing,10963,60,164,Anivia,1547,44,153,Kaisa,53783,68,68,Janna,26914,50,908,0
602,Aatrox,118155,50,908,Nasus,551978,49,598,Mordekaiser,29547,50,361,Vayne,2024412,50,304,Azir,12933,46,89,Pantheon,60117,49,793,Ekko,9816,61,72,Yone,73181,52,1073,Jinx,88483,52,929,Amumu,1042,52,249,0
603,Pantheon,60117,49,793,Kindred,130303,53,216,Sylas,259014,51,525,Vayne,2024412,50,304,Janna,26914,50,908,Ahri,76615,52,661,Rammus,11120,50,429,Kled,1221,52,92,Tristana,424341,52,366,Pyke,29766,51,763,0
604,Mordekaiser,115445,52,835,Sett,20609,52,358,Talon,1807493,48,388,Twitch,107805,50,967,Blitzcrank,127774,49,588,Kled,99240,51,637,Graves,5586,53,188,Azir,7878,51,391,Jhin,996471,49,563,Zyra,34868,50,908,1
605,Sion,300729,54,414,Shyvana,132869,52,835,Corki,117234,52,837,Kalista,72775,52,963,Zyra,34868,50,908,Shen,270022,47,386,Olaf,1824,53,188,Sylas,48390,51,227,Vayne,617796,55,329,Leona,424,56,211,1
606,Riven,6687,50,583,Graves,213,48,233,Malzahar,498626,56,149,Jhin,1032152,51,1026,Amumu,893,50,856,Tryndamere,443134,53,763,Udyr,636215,52,694,Viktor,126726,56,216,Draven,49449,55,305,Janna,26914,50,908,0
607,Vayne,103975,52,419,LeeSin,2510892,50,1075,Akshan,71431,50,282,Jhin,98579,50,307,Zyra,34868,50,908,Chogath,602349,49,873,Hecarim,48300,52,516,Rumble,394387,48,199,Sivir,42609,50,877,Janna,364468,56,160,1
608,Irelia,212071,40,63,Ekko,643397,50,1504,Azir,18650,50,142,Kaisa,144076,52,437,Janna,814052,51,690,Shen,235947,51,398,Lillia,168890,51,372,Sylas,11094,52,281,Jinx,44944,51,81,Senna,64762,50,908,0
609,Aatrox,118155,50,908,Graves,39545,53,91,Lissandra,67712,52,147,Varus,21298,51,648,Renata,38292,51,853,Camille,176937,50,466,FiddleSticks,38639,51,1374,Pantheon,25336,50,363,Ezreal,118105,-1,-1,Alistar,77420,51,785,0
610,Garen,111982,49,1069,Skarner,7177,51,785,Ekko,337443,50,437,Samira,127035,50,1406,Nautilus,61692,51,1291,Nasus,16845,48,233,FiddleSticks,979,52,659,Varus,34246,47,606,Vayne,208803,46,100,Janna,26914,50,908,1
611,Darius,645084,51,1647,Trundle,73096,48,827,Kaisa,1125759,53,156,Mordekaiser,3047,50,175,Zyra,34868,50,908,Shyvana,31267,50,1765,Teemo,2701,48,268,Irelia,51942,49,606,Sivir,9197,52,687,Ashe,6928,46,125,1
612,Kled,30096,58,69,Diana,44848,55,154,Sylas,41713,51,328,KogMaw,51469,49,535,Lulu,73430,51,540,Darius,213401,36,22,Rengar,66491,-1,-1,Katarina,22534,53,64,MissFortune,532314,57,68,Zyra,34868,50,908,1
613,Garen,11857,56,115,Kayn,111497,51,213,Sylas,8766,37,63,Sivir,99543,51,299,Amumu,13834,39,28,Mordekaiser,37126,50,908,Warwick,65210,52,722,Orianna,149061,54,206,Samira,93408,52,502,Veigar,66214,50,515,0
614,Akshan,91969,52,662,Gragas,332,57,129,Azir,1422468,53,582,Vayne,1508965,50,206,Rell,20850,51,368,Lulu,58179,56,210,Warwick,2307086,50,1130,Katarina,493543,52,727,Draven,2319314,54,294,Mordekaiser,37126,50,908,0
615,Poppy,994209,48,295,Vi,1387923,50,1042,Xerath,177016,52,90,Jhin,55676,49,641,Renata,20346,56,64,Aatrox,118155,50,908,Shyvana,25713,53,49,Katarina,1979,51,424,Caitlyn,324730,50,206,Thresh,54470,51,368,0
616,Renekton,76042,50,867,Diana,47295,51,897,Swain,168736,49,887,Jhin,109466,49,489,Lux,20898,51,158,Aatrox,45672,50,570,Poppy,358434,54,264,Viktor,25309,49,505,Lucian,130494,52,676,Zyra,34868,50,908,0
617,Zyra,34868,50,908,LeeSin,73423,46,116,Viktor,8915,37,49,Varus,152985,50,355,Xerath,66329,51,713,Mordekaiser,7713,50,154,Graves,49602,52,231,Akshan,20523,59,153,Draven,14108,52,470,Karma,27471,59,190,1
618,Pantheon,116380,51,900,FiddleSticks,203616,52,1585,Yone,65553,52,464,Kaisa,339224,51,481,Pyke,371747,51,178,Sett,53030,50,908,Viego,55484,52,409,Swain,154153,56,339,Draven,234224,47,186,Nautilus,71739,51,442,1
619,Mordekaiser,37126,50,908,JarvanIV,126528,49,156,Yasuo,1355078,52,247,Draven,414230,51,500,Lux,351543,52,304,Aatrox,176254,54,298,Khazix,94222,54,433,Corki,493703,53,325,Aphelios,179244,50,1011,Pyke,371747,51,178,0
620,Malphite,6644,-1,-1,Karthus,152474,46,220,Qiyana,122351,51,347,MissFortune,46932,-1,-1,Lux,168993,53,335,Mordekaiser,13780,56,137,Shaco,263046,46,127,Yone,6238,54,433,Lucian,215220,52,770,Soraka,2531,50,908,0
621,Darius,46892,57,208,Nunu,91072,46,203,Seraphine,25276,51,135,Samira,109928,53,409,Amumu,162012,49,166,Graves,38242,50,436,Kayn,78167,53,793,Lissandra,132739,52,487,Jhin,59242,50,286,Zyra,34868,50,908,0
622,Gragas,26750,50,767,FiddleSticks,206509,56,598,Vayne,31368,50,556,MissFortune,97030,52,484,Zyra,34868,50,908,Olaf,16097,53,411,Graves,113506,45,222,Renekton,440434,54,249,KogMaw,81920,51,1246,Thresh,2296153,52,320,0
623,Riven,743522,53,334,Lillia,121044,53,297,Zed,49627,51,258,Twitch,327552,53,301,Janna,26914,50,908,MonkeyKing,9322,54,109,Shyvana,256997,52,339,Viktor,4605,56,85,Ezreal,40170,51,1902,Nami,82356,50,18,1
624,Aatrox,330124,48,441,Amumu,27772,45,71,Lucian,21124,52,712,Caitlyn,22754,51,258,Swain,600572,51,868,Illaoi,15374,50,908,Hecarim,29859,54,90,Zilean,4298,48,589,Sivir,15954,53,206,Senna,86023,50,642,0
625,Nocturne,25195,50,908,Talon,10471,31,16,Vladimir,40998,49,59,Sivir,16953,61,49,Nautilus,12798,43,94,JarvanIV,6936,77,39,Rengar,673897,56,48,Irelia,26022,77,44,Twitch,235346,59,41,Janna,1220530,59,61,0
626,Aatrox,118155,50,908,Kindred,6378,52,673,Annie,51475,57,140,Ashe,10605,61,167,Morgana,1403624,51,678,Kayle,1399,63,64,Kayn,30856,56,133,Vladimir,40998,49,59,Jinx,64461,50,213,Zilean,21900,43,94,1
627,Jayce,53684,52,460,Talon,31760,52,540,Vex,9231,51,220,Lucian,176650,50,547,Nami,1539,58,240,Aatrox,118155,50,908,Karthus,15303,52,666,AurelionSol,945023,50,1315,Kaisa,2054,61,167,Janna,193223,44,229,0
628,Olaf,11840,52,460,LeeSin,235622,50,546,Viktor,48779,51,604,Jinx,328646,50,933,Renata,38970,47,248,Kled,190694,54,392,Lux,128,51,103,Shyvana,29701,53,273,Vayne,73335,51,448,Zyra,34868,50,908,1
629,Sion,3336,51,230,Volibear,95502,53,109,Zed,37625,54,155,Sivir,53099,51,448,Swain,64557,54,558,Draven,2105,49,49,MasterYi,23394,49,579,Lux,587669,52,1589,Ezreal,214867,49,390,Janna,26914,50,908,1
630,Garen,45662,56,72,Shyvana,7847,58,83,Qiyana,38103,47,78,Kaisa,88643,50,885,Zyra,34868,50,908,Sion,42628,52,392,Zac,122001,53,109,Sylas,210237,50,636,Yasuo,22738,54,155,Ashe,510,52,450,1
631,Akali,7157,47,87,XinZhao,917752,52,478,Vex,45317,53,274,Karthus,84432,52,223,Senna,53852,-1,-1,Aatrox,5809,56,94,Diana,4542,56,126,Yone,54626,59,82,Sivir,12239,44,207,Janna,26914,50,908,0
632,Aatrox,118155,50,908,Graves,154028,50,835,Katarina,1020004,-1,-1,KogMaw,85032,54,156,Bard,329211,50,532,Mordekaiser,80315,54,426,MasterYi,55159,43,100,Ekko,96339,52,287,Caitlyn,5644,50,286,Lulu,138341,59,160,0
633,Ornn,28501,53,102,FiddleSticks,36538,51,194,Renekton,105250,43,128,Sivir,10716,50,495,Blitzcrank,15929,57,261,Aatrox,118155,50,908,Ekko,102370,54,419,Zed,30051,55,225,Caitlyn,121720,54,74,Morgana,22918,50,76,0
634,Karma,17722,51,229,Udyr,40807,50,803,Kennen,94668,52,210,Akshan,3906,58,144,Morgana,273278,52,429,MonkeyKing,51486,51,183,Nidalee,165727,49,293,Vex,129897,51,787,Caitlyn,68662,51,835,Zyra,34868,50,908,1
635,Karma,17722,51,229,Evelynn,56004,49,293,Akshan,3906,58,144,Ashe,288229,48,214,Blitzcrank,3383,52,453,MonkeyKing,60100,53,402,Pantheon,16472,53,202,Ahri,152620,51,401,Jhin,20026,51,328,Zyra,34868,50,908,0
636,Lillia,6098,54,268,Zac,59652,52,210,Yasuo,134,50,569,Samira,53947,50,812,Swain,97313,50,803,Garen,19716,52,137,FiddleSticks,133928,49,550,Akshan,33232,52,231,Jhin,20026,51,328,Zyra,34868,50,908,0
637,Sion,73514,57,187,Kindred,312819,-1,-1,Swain,52988,49,149,Sivir,88102,51,804,Lulu,231422,52,551,Irelia,33243,51,812,Ekko,233183,52,323,Ahri,104374,49,610,Caitlyn,554713,51,1462,Zyra,34868,50,908,0
638,Shyvana,1326159,51,798,Vi,663924,49,156,Anivia,1093820,55,451,Jhin,518873,50,936,Elise,17460,63,131,Aatrox,118155,50,908,Rengar,645272,53,826,Viktor,50134,52,158,Ezreal,27467,55,71,Yuumi,291775,60,130,1
639,Aatrox,118155,50,908,MasterYi,50604,53,47,Veigar,9439,53,320,Draven,2987,53,32,Renata,27871,53,227,Kled,1813463,52,145,Rengar,1614364,51,893,Zoe,67089,50,720,Jhin,246357,49,424,Taric,440771,51,819,1
640,Sion,45503,54,204,Khazix,297429,52,509,Azir,142989,52,362,Zeri,59337,51,547,Xerath,1260764,50,794,Mordekaiser,37126,50,908,MasterYi,1162068,51,1404,Malzahar,79686,51,611,Jhin,676948,53,159,Heimerdinger,2042476,50,1057,1
641,Darius,276733,54,119,Jax,253844,52,658,Velkoz,279263,53,120,Kaisa,460861,51,754,Lulu,138138,56,183,Aatrox,118155,50,908,Rengar,28669,52,378,Taliyah,84498,56,174,Vayne,208731,50,532,Janna,74013,47,359,1
642,Aatrox,118155,50,908,Pantheon,21075,49,195,Yasuo,1159,62,66,Draven,21646,49,833,Zyra,53206,55,194,Urgot,84257,57,95,Khazix,35051,57,95,Caitlyn,1571581,55,547,Kaisa,79111,51,196,Blitzcrank,12595,51,203,0
643,Mordekaiser,37126,50,908,Qiyana,332279,50,822,Belveth,78497,50,1133,Sivir,75632,52,589,Soraka,6555,54,620,Olaf,73211,52,392,Kayn,414797,51,126,Leblanc,388692,50,544,Tristana,782856,49,992,Ziggs,149628,51,940,0
644,Illaoi,709280,50,562,Shyvana,95272,54,317,Yone,167979,50,691,MissFortune,113228,49,652,Zyra,34868,50,908,Sion,131295,50,562,Rengar,483332,58,115,Katarina,873248,49,215,Lulu,1341,57,140,Jinx,24281,43,23,0
645,Garen,9255,50,908,FiddleSticks,90680,50,689,Ahri,539673,53,99,Sivir,32548,50,1318,Yuumi,78195,52,293,Trundle,4631,50,369,Lillia,6246,51,809,Tristana,257971,51,92,Karthus,67149,54,417,Blitzcrank,523475,50,480,0
646,Aatrox,118155,50,908,LeeSin,124716,51,635,Fizz,109604,49,656,Vayne,348370,49,722,Janna,41882,51,432,Teemo,357358,51,568,Shaco,724463,54,371,Katarina,253654,49,816,Kaisa,789302,51,711,Nautilus,76554,52,670,0
647,Irelia,137613,49,432,Karthus,152474,46,220,Ahri,500089,50,570,Draven,1524965,51,2071,Renata,15986,50,133,FiddleSticks,10928,50,908,Aatrox,375579,53,279,Azir,5568,51,646,Sivir,180225,51,864,Pyke,2364611,49,780,1
648,Garen,608754,49,1092,Poppy,3751,47,19,Ziggs,47785,50,901,Kaisa,6457,58,31,Zilean,7919,49,409,DrMundo,73926,55,328,Pantheon,146642,56,190,Katarina,1850,60,35,Jinx,233948,51,861,Janna,26914,50,908,1
649,TahmKench,6283,54,374,MasterYi,93685,47,202,Qiyana,162043,51,426,Vayne,251413,49,112,Janna,26914,50,908,Kled,14893,51,817,Graves,446561,51,305,Sylas,48569,48,261,Jhin,88972,50,901,Aatrox,8290,51,457,1
650,Darius,128937,52,447,Nunu,172595,45,173,Gangplank,89318,55,157,Vayne,1395,50,225,Zyra,34868,50,908,Riven,45056,49,152,Rengar,49693,53,106,Orianna,64590,50,1319,Nilah,27246,51,362,Renata,20899,51,245,1
651,Garen,351030,53,260,Volibear,45877,56,342,Tristana,6828,66,74,Sivir,768,50,225,Zyra,34868,50,908,Kayle,44108,57,84,Udyr,100,62,39,Leblanc,10929,51,61,Zeri,101822,50,1630,Renata,7103,59,39,1
652,Rengar,1614364,51,893,Kayn,100740,50,879,Viktor,35635,50,170,Lucian,9158,60,70,Nami,108033,52,106,Garen,9255,50,908,Lillia,4708,51,395,Xerath,910274,51,402,Zeri,5297,48,101,Rakan,20241,49,344,1
653,Kassadin,620127,57,237,Ekko,86427,52,1124,Zed,1374478,50,434,Jhin,424894,51,198,Zyra,34868,50,908,Poppy,376206,54,756,Volibear,94819,49,76,Qiyana,4357,54,431,Twitch,50715,66,41,Lulu,91818,57,162,1
654,Aatrox,34475,55,318,Ekko,68487,51,307,Viktor,3624,52,392,Draven,79822,55,424,Nautilus,63808,53,544,Warwick,2025566,50,461,Kindred,5613,54,176,Orianna,1017236,51,1401,Sivir,6299,50,474,Janna,26914,50,908,0
655,Irelia,204879,50,525,Volibear,47554,50,1197,Kassadin,100934,50,394,Jhin,179573,51,516,Nautilus,174630,51,473,Aatrox,118155,50,908,Trundle,27748,51,760,Taliyah,14250,51,107,Varus,148575,50,367,Alistar,967,51,307,0
656,Ornn,400721,58,165,Lillia,60660,57,319,Kennen,97128,50,388,MissFortune,87828,54,362,Lulu,213101,49,197,Rumble,59331,50,908,Khazix,349274,55,85,Veigar,98172,50,758,Ashe,10605,61,167,Soraka,40339,53,43,1
657,Renekton,45267,51,1474,Ekko,90334,50,358,Vladimir,167877,49,97,Samira,290817,51,836,Renata,11916,51,709,Mordekaiser,37126,50,908,Zed,705994,52,353,Riven,36847,54,425,Twitch,54924,51,594,Lulu,484941,49,1125,0
658,Trundle,11439,48,108,Viego,465441,50,517,Katarina,31264,54,425,MissFortune,404,38,16,Thresh,5593,55,64,Aatrox,118155,50,908,Lillia,8325,65,68,Zed,17881,65,68,Twitch,54924,51,594,Yuumi,2055052,49,1125,0
659,Mordekaiser,80442,53,351,Viego,465441,50,517,Veigar,93901,50,302,Twitch,938910,49,718,Zilean,154680,51,136,Yone,14565,55,228,Kayn,41964,51,640,TwistedFate,326363,49,132,Jhin,146475,51,1338,Zyra,34868,50,908,1
660,Aatrox,118155,50,908,Nidalee,716088,56,82,Malzahar,137742,46,326,Ashe,749536,55,236,Xerath,110681,54,174,Shyvana,1326159,51,798,Lillia,121260,52,444,Annie,40442,50,451,KogMaw,48977,49,411,Lulu,1569467,50,742,1
661,Irelia,5595,56,80,Viego,24093,50,811,Seraphine,512952,52,845,Vayne,171736,51,771,Xerath,76915,46,76,Aatrox,118155,50,908,Elise,183852,51,326,Fizz,12929,52,143,Caitlyn,3036,59,71,Lux,61989,55,76,0
662,Mordekaiser,1239424,51,325,Talon,120177,54,278,Zed,1187662,51,585,Samira,32059,50,682,Thresh,44388,57,261,Sion,3109,52,416,Elise,1611838,51,888,Lissandra,3989,51,448,Yasuo,315174,52,302,Ashe,74805,50,908,1
663,Shen,437833,54,283,JarvanIV,23277,49,220,Qiyana,106181,50,641,MissFortune,63071,54,296,Zyra,34868,50,908,Kassadin,9750,58,381,MasterYi,44236,-1,-1,Gragas,75516,51,929,Jhin,19227,51,341,Yuumi,682686,48,485,0
664,MonkeyKing,290984,53,626,Shyvana,249819,51,1144,Lux,295948,49,351,Caitlyn,1253616,51,392,Ashe,74805,50,908,Yasuo,52424,47,519,Volibear,46792,52,689,Viktor,140960,52,333,Vayne,75028,53,405,Senna,9757,50,328,1
665,Gangplank,354122,51,514,Shyvana,249819,51,1144,Heimerdinger,11430,49,100,Ezreal,89446,49,279,Rakan,48800,52,471,Sivir,21902,49,172,Jax,60826,55,238,Trundle,493196,-1,-1,Xerath,336138,-1,-1,Ashe,74805,50,908,0
666,Shen,2434,57,204,Graves,596876,-1,-1,Lissandra,53740,-1,-1,Vayne,481359,51,386,Yuumi,60778,51,961,Anivia,27116,50,863,Fizz,14843,57,263,MasterYi,1051407,51,1144,Twitch,51499,-1,-1,Zyra,34868,50,908,1
667,Sett,71043,51,1477,Hecarim,25558,52,133,Sylas,42580,-1,-1,Jhin,47846,56,189,Karma,1845226,50,649,Gangplank,157289,52,416,Shyvana,106429,51,1668,Annie,189280,63,59,Veigar,25652,65,26,MissFortune,84774,50,908,1
668,Darius,47283,52,217,Hecarim,42769,36,53,Zilean,45655,54,222,Seraphine,44222,53,290,Senna,204500,51,618,Teemo,43388,51,526,Poppy,56794,52,339,Akshan,6265,54,339,Tristana,219,48,108,Zyra,34868,50,908,1
669,Vladimir,274390,51,639,MasterYi,1897075,52,485,AurelionSol,3159218,48,285,Draven,142161,41,179,Zyra,34868,50,908,Talon,32760,57,234,Elise,2233,53,357,Mordekaiser,16561,51,400,Jax,5065,51,243,Yuumi,72646,57,483,1
670,Mordekaiser,16633,47,174,Khazix,290327,53,846,Swain,123325,-1,-1,Nilah,39964,50,2888,Ashe,74805,50,908,Aatrox,50642,49,154,Pyke,23069,50,933,Ahri,1591560,51,627,Karthus,2460,57,44,Hecarim,188647,50,805,1
671,Volibear,497420,52,436,Taliyah,3892,53,357,Talon,32760,57,234,Vayne,145303,51,583,Rell,60328,49,117,Olaf,18745,53,175,Taric,13601,51,702,Yasuo,346783,49,642,Ezreal,84957,54,176,Ashe,74805,50,908,1
672,Mordekaiser,32182,53,85,JarvanIV,668906,54,318,Vex,90458,53,204,MissFortune,86003,49,293,Ashe,66171,51,310,MonkeyKing,16757,53,600,Hecarim,34454,55,168,Ryze,26705,49,214,Xayah,33840,52,837,Zyra,34868,50,908,1
673,Mordekaiser,32182,53,85,Hecarim,2862,55,103,Garen,62131,50,1632,Ezreal,34995,44,126,Zyra,34868,50,908,Darius,24121,61,75,Nidalee,21182,-1,-1,Sylas,53788,52,726,Jhin,159115,50,664,Nautilus,244644,56,128,0
674,Karthus,64774,51,274,Shen,24630,52,402,Zed,333011,52,726,Twitch,114892,51,929,Blitzcrank,2479,49,111,Gangplank,535047,49,350,Pantheon,4652,49,37,Leblanc,13691,51,185,MissFortune,26839,51,298,Zyra,34868,50,908,1
675,Sejuani,212103,50,489,Belveth,6867,50,399,Nunu,589352,50,395,Senna,16497,50,435,Lux,1925650,50,640,Viego,214395,51,274,Poppy,764510,51,418,Yone,7565,54,144,Tristana,24878,53,408,Zyra,34868,50,908,1
676,Camille,985017,50,1017,Jax,253844,52,658,Anivia,1045508,52,846,Kaisa,22473,52,682,Zyra,34868,50,908,Sejuani,87940,53,392,MonkeyKing,108639,54,318,Syndra,34368,48,305,Fiora,21335,51,243,Lulu,21863,57,483,1
677,Mordekaiser,10767,55,190,MonkeyKing,743393,46,229,Ahri,749579,50,462,Ashe,59077,55,361,Zyra,37610,51,414,Darius,66306,51,1728,Diana,5107,54,254,Zed,748533,53,699,Caitlyn,90994,54,782,Janna,26914,50,908,1
678,Gragas,333,51,185,Diana,2580,50,596,Yasuo,261501,58,304,Draven,50357,54,239,Pantheon,75571,50,908,Zed,748533,53,699,MonkeyKing,31193,48,179,Mordekaiser,16239,50,647,MissFortune,20518,52,628,Bard,106293,58,57,0
679,Teemo,2624873,48,231,Diana,148212,50,306,Pantheon,41594,54,429,Lucian,121364,48,338,Nami,48014,50,908,Tryndamere,286075,55,481,Poppy,67860,45,152,Rumble,337845,53,581,Draven,43965,47,220,Seraphine,10757,55,215,0
680,Sett,53030,50,908,Olaf,1496,51,197,Lux,323590,53,624,Jinx,38321,-1,-1,Blitzcrank,87270,47,329,Mordekaiser,54477,51,1474,Rengar,2118282,50,926,Annie,50215,50,1112,Sivir,111096,50,630,Zilean,175842,53,248,0
681,Gnar,64958,54,267,Kayn,3627,50,703,Taliyah,519297,51,491,Lucian,140758,54,685,Nami,48014,50,908,Warwick,216267,52,400,Graves,133350,49,1004,Ryze,4823,52,322,Ezreal,620083,50,453,Sona,167974,51,547,0
682,Sett,269199,51,1474,MonkeyKing,20502,51,713,Galio,385010,51,748,KogMaw,85358,52,224,Janna,26914,50,908,Aatrox,150105,52,623,Diana,6396,49,1004,Yasuo,888452,49,357,Lissandra,14555,49,1614,JarvanIV,155011,50,602,1
683,Sejuani,87940,53,392,Udyr,5055,51,121,Zed,180481,53,223,MissFortune,17268,56,174,Seraphine,31796,50,955,Nasus,10111,54,199,Diana,13639,51,318,Sona,6338,45,168,Draven,936450,55,417,Pantheon,75571,50,908,0
684,Volibear,83823,52,255,Ekko,787068,50,430,Qiyana,225435,53,460,Ezreal,144718,46,142,Janna,26914,50,908,MonkeyKing,18355,54,265,Diana,22250,51,287,Katarina,719770,-1,-1,Kaisa,58794,53,644,Bard,8271,51,275,1
685,Riven,41783,-1,-1,Graves,7857,59,99,Cassiopeia,82675,57,188,Caitlyn,502120,49,596,Zyra,199801,50,253,Warwick,156915,55,249,Poppy,41696,53,32,Veigar,1021385,50,280,MissFortune,191736,44,50,Janna,26914,50,908,0
686,Sion,436504,49,372,Rumble,578604,49,449,Galio,108359,51,240,Caitlyn,502120,49,596,Morgana,15346,50,908,Mordekaiser,522872,51,1561,Volibear,18646,51,225,Taliyah,266040,48,799,Draven,2178,51,1041,Ashe,48942,45,196,0
687,Trundle,2911,53,402,Kayn,57262,52,322,Yone,38296,52,216,Sivir,1313,51,199,Lulu,80242,52,375,Renekton,159281,51,632,Viego,3965,53,68,Vex,7259,51,1074,Samira,41419,51,100,Pyke,103504,51,590,0
688,Skarner,265948,56,264,RekSai,60223,52,322,Akali,36996,52,961,Vayne,332643,50,1843,Xerath,108830,60,72,Shen,10635,44,297,Rammus,12373,52,785,Syndra,22741,49,506,Caitlyn,25151,52,322,Lux,16501,49,705,1
689,Darius,342332,52,462,Kayn,57262,52,322,Ahri,38786,55,150,Jinx,167292,50,1843,Orianna,485887,57,174,Gangplank,2162394,51,702,Graves,313574,54,432,Anivia,461232,50,984,MissFortune,7709,45,121,Rakan,392038,52,670,0
